DATE_KEY,FULL_DATE,DATE_NAME,DAY_OF_MONTH,DAY_NAME,DAY_NAME_SHORT,DAY_OF_WEEK_ISO,DAY_OF_YEAR,WEEK_OF_YEAR_ISO,WEEK_START_DATE,WEEK_END_DATE,MONTH_NUMBER,MONTH_NAME,MONTH_NAME_SHORT,MONTH_START_DATE,MONTH_END_DATE,DAYS_IN_MONTH,QUARTER_NUMBER,QUARTER_NAME,QUARTER_START_DATE,QUARTER_END_DATE,YEAR_NUMBER,YEAR_MONTH,YEAR_MONTH_NAME,YEAR_QUARTER,IS_WEEKDAY,IS_WEEKEND,IS_MONTH_START,IS_MONTH_END,IS_QUARTER_START,IS_QUARTER_END,IS_YEAR_START,IS_YEAR_END,IS_LEAP_YEAR
20211215,2021-12-15,"December 15, 2021",15,Wednesday,Wed,3,349,50,2021-12-13,2021-12-19,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,Y,N,N,N,N,N,N,N,N
20211216,2021-12-16,"December 16, 2021",16,Thursday,Thu,4,350,50,2021-12-13,2021-12-19,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,Y,N,N,N,N,N,N,N,N
20211217,2021-12-17,"December 17, 2021",17,Friday,Fri,5,351,50,2021-12-13,2021-12-19,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,Y,N,N,N,N,N,N,N,N
20211218,2021-12-18,"December 18, 2021",18,Saturday,Sat,6,352,50,2021-12-13,2021-12-19,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,N,Y,N,N,N,N,N,N,N
20211219,2021-12-19,"December 19, 2021",19,Sunday,Sun,7,353,50,2021-12-13,2021-12-19,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,N,Y,N,N,N,N,N,N,N
20211220,2021-12-20,"December 20, 2021",20,Monday,Mon,1,354,51,2021-12-20,2021-12-26,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,Y,N,N,N,N,N,N,N,N
20211221,2021-12-21,"December 21, 2021",21,Tuesday,Tue,2,355,51,2021-12-20,2021-12-26,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,Y,N,N,N,N,N,N,N,N
20211222,2021-12-22,"December 22, 2021",22,Wednesday,Wed,3,356,51,2021-12-20,2021-12-26,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,Y,N,N,N,N,N,N,N,N
20211223,2021-12-23,"December 23, 2021",23,Thursday,Thu,4,357,51,2021-12-20,2021-12-26,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,Y,N,N,N,N,N,N,N,N
20211224,2021-12-24,"December 24, 2021",24,Friday,Fri,5,358,51,2021-12-20,2021-12-26,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,Y,N,N,N,N,N,N,N,N
20211225,2021-12-25,"December 25, 2021",25,Saturday,Sat,6,359,51,2021-12-20,2021-12-26,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,N,Y,N,N,N,N,N,N,N
20211226,2021-12-26,"December 26, 2021",26,Sunday,Sun,7,360,51,2021-12-20,2021-12-26,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,N,Y,N,N,N,N,N,N,N
20211227,2021-12-27,"December 27, 2021",27,Monday,Mon,1,361,52,2021-12-27,2022-01-02,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,Y,N,N,N,N,N,N,N,N
20211228,2021-12-28,"December 28, 2021",28,Tuesday,Tue,2,362,52,2021-12-27,2022-01-02,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,Y,N,N,N,N,N,N,N,N
20211229,2021-12-29,"December 29, 2021",29,Wednesday,Wed,3,363,52,2021-12-27,2022-01-02,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,Y,N,N,N,N,N,N,N,N
20211230,2021-12-30,"December 30, 2021",30,Thursday,Thu,4,364,52,2021-12-27,2022-01-02,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,Y,N,N,N,N,N,N,N,N
20211231,2021-12-31,"December 31, 2021",31,Friday,Fri,5,365,52,2021-12-27,2022-01-02,12,December,Dec,2021-12-01,2021-12-31,31,4,Q4,2021-10-01,2021-12-31,2021,2021-12,2021 December,2021-Q4,Y,N,N,Y,N,Y,N,Y,N
20220101,2022-01-01,"January 01, 2022",1,Saturday,Sat,6,1,52,2021-12-27,2022-01-02,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,N,Y,Y,N,Y,N,Y,N,N
20220102,2022-01-02,"January 02, 2022",2,Sunday,Sun,7,2,52,2021-12-27,2022-01-02,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,N,Y,N,N,N,N,N,N,N
20220103,2022-01-03,"January 03, 2022",3,Monday,Mon,1,3,1,2022-01-03,2022-01-09,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220104,2022-01-04,"January 04, 2022",4,Tuesday,Tue,2,4,1,2022-01-03,2022-01-09,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220105,2022-01-05,"January 05, 2022",5,Wednesday,Wed,3,5,1,2022-01-03,2022-01-09,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220106,2022-01-06,"January 06, 2022",6,Thursday,Thu,4,6,1,2022-01-03,2022-01-09,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220107,2022-01-07,"January 07, 2022",7,Friday,Fri,5,7,1,2022-01-03,2022-01-09,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220108,2022-01-08,"January 08, 2022",8,Saturday,Sat,6,8,1,2022-01-03,2022-01-09,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,N,Y,N,N,N,N,N,N,N
20220109,2022-01-09,"January 09, 2022",9,Sunday,Sun,7,9,1,2022-01-03,2022-01-09,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,N,Y,N,N,N,N,N,N,N
20220110,2022-01-10,"January 10, 2022",10,Monday,Mon,1,10,2,2022-01-10,2022-01-16,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220111,2022-01-11,"January 11, 2022",11,Tuesday,Tue,2,11,2,2022-01-10,2022-01-16,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220112,2022-01-12,"January 12, 2022",12,Wednesday,Wed,3,12,2,2022-01-10,2022-01-16,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220113,2022-01-13,"January 13, 2022",13,Thursday,Thu,4,13,2,2022-01-10,2022-01-16,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220114,2022-01-14,"January 14, 2022",14,Friday,Fri,5,14,2,2022-01-10,2022-01-16,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220115,2022-01-15,"January 15, 2022",15,Saturday,Sat,6,15,2,2022-01-10,2022-01-16,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,N,Y,N,N,N,N,N,N,N
20220116,2022-01-16,"January 16, 2022",16,Sunday,Sun,7,16,2,2022-01-10,2022-01-16,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,N,Y,N,N,N,N,N,N,N
20220117,2022-01-17,"January 17, 2022",17,Monday,Mon,1,17,3,2022-01-17,2022-01-23,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220118,2022-01-18,"January 18, 2022",18,Tuesday,Tue,2,18,3,2022-01-17,2022-01-23,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220119,2022-01-19,"January 19, 2022",19,Wednesday,Wed,3,19,3,2022-01-17,2022-01-23,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220120,2022-01-20,"January 20, 2022",20,Thursday,Thu,4,20,3,2022-01-17,2022-01-23,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220121,2022-01-21,"January 21, 2022",21,Friday,Fri,5,21,3,2022-01-17,2022-01-23,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220122,2022-01-22,"January 22, 2022",22,Saturday,Sat,6,22,3,2022-01-17,2022-01-23,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,N,Y,N,N,N,N,N,N,N
20220123,2022-01-23,"January 23, 2022",23,Sunday,Sun,7,23,3,2022-01-17,2022-01-23,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,N,Y,N,N,N,N,N,N,N
20220124,2022-01-24,"January 24, 2022",24,Monday,Mon,1,24,4,2022-01-24,2022-01-30,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220125,2022-01-25,"January 25, 2022",25,Tuesday,Tue,2,25,4,2022-01-24,2022-01-30,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220126,2022-01-26,"January 26, 2022",26,Wednesday,Wed,3,26,4,2022-01-24,2022-01-30,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220127,2022-01-27,"January 27, 2022",27,Thursday,Thu,4,27,4,2022-01-24,2022-01-30,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220128,2022-01-28,"January 28, 2022",28,Friday,Fri,5,28,4,2022-01-24,2022-01-30,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,N,N,N,N,N,N
20220129,2022-01-29,"January 29, 2022",29,Saturday,Sat,6,29,4,2022-01-24,2022-01-30,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,N,Y,N,N,N,N,N,N,N
20220130,2022-01-30,"January 30, 2022",30,Sunday,Sun,7,30,4,2022-01-24,2022-01-30,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,N,Y,N,N,N,N,N,N,N
20220131,2022-01-31,"January 31, 2022",31,Monday,Mon,1,31,5,2022-01-31,2022-02-06,1,January,Jan,2022-01-01,2022-01-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-01,2022 January,2022-Q1,Y,N,N,Y,N,N,N,N,N
20220201,2022-02-01,"February 01, 2022",1,Tuesday,Tue,2,32,5,2022-01-31,2022-02-06,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,Y,N,N,N,N,N,N
20220202,2022-02-02,"February 02, 2022",2,Wednesday,Wed,3,33,5,2022-01-31,2022-02-06,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220203,2022-02-03,"February 03, 2022",3,Thursday,Thu,4,34,5,2022-01-31,2022-02-06,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220204,2022-02-04,"February 04, 2022",4,Friday,Fri,5,35,5,2022-01-31,2022-02-06,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220205,2022-02-05,"February 05, 2022",5,Saturday,Sat,6,36,5,2022-01-31,2022-02-06,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,N,Y,N,N,N,N,N,N,N
20220206,2022-02-06,"February 06, 2022",6,Sunday,Sun,7,37,5,2022-01-31,2022-02-06,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,N,Y,N,N,N,N,N,N,N
20220207,2022-02-07,"February 07, 2022",7,Monday,Mon,1,38,6,2022-02-07,2022-02-13,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220208,2022-02-08,"February 08, 2022",8,Tuesday,Tue,2,39,6,2022-02-07,2022-02-13,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220209,2022-02-09,"February 09, 2022",9,Wednesday,Wed,3,40,6,2022-02-07,2022-02-13,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220210,2022-02-10,"February 10, 2022",10,Thursday,Thu,4,41,6,2022-02-07,2022-02-13,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220211,2022-02-11,"February 11, 2022",11,Friday,Fri,5,42,6,2022-02-07,2022-02-13,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220212,2022-02-12,"February 12, 2022",12,Saturday,Sat,6,43,6,2022-02-07,2022-02-13,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,N,Y,N,N,N,N,N,N,N
20220213,2022-02-13,"February 13, 2022",13,Sunday,Sun,7,44,6,2022-02-07,2022-02-13,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,N,Y,N,N,N,N,N,N,N
20220214,2022-02-14,"February 14, 2022",14,Monday,Mon,1,45,7,2022-02-14,2022-02-20,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220215,2022-02-15,"February 15, 2022",15,Tuesday,Tue,2,46,7,2022-02-14,2022-02-20,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220216,2022-02-16,"February 16, 2022",16,Wednesday,Wed,3,47,7,2022-02-14,2022-02-20,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220217,2022-02-17,"February 17, 2022",17,Thursday,Thu,4,48,7,2022-02-14,2022-02-20,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220218,2022-02-18,"February 18, 2022",18,Friday,Fri,5,49,7,2022-02-14,2022-02-20,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220219,2022-02-19,"February 19, 2022",19,Saturday,Sat,6,50,7,2022-02-14,2022-02-20,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,N,Y,N,N,N,N,N,N,N
20220220,2022-02-20,"February 20, 2022",20,Sunday,Sun,7,51,7,2022-02-14,2022-02-20,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,N,Y,N,N,N,N,N,N,N
20220221,2022-02-21,"February 21, 2022",21,Monday,Mon,1,52,8,2022-02-21,2022-02-27,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220222,2022-02-22,"February 22, 2022",22,Tuesday,Tue,2,53,8,2022-02-21,2022-02-27,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220223,2022-02-23,"February 23, 2022",23,Wednesday,Wed,3,54,8,2022-02-21,2022-02-27,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220224,2022-02-24,"February 24, 2022",24,Thursday,Thu,4,55,8,2022-02-21,2022-02-27,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220225,2022-02-25,"February 25, 2022",25,Friday,Fri,5,56,8,2022-02-21,2022-02-27,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,N,N,N,N,N,N
20220226,2022-02-26,"February 26, 2022",26,Saturday,Sat,6,57,8,2022-02-21,2022-02-27,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,N,Y,N,N,N,N,N,N,N
20220227,2022-02-27,"February 27, 2022",27,Sunday,Sun,7,58,8,2022-02-21,2022-02-27,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,N,Y,N,N,N,N,N,N,N
20220228,2022-02-28,"February 28, 2022",28,Monday,Mon,1,59,9,2022-02-28,2022-03-06,2,February,Feb,2022-02-01,2022-02-28,28,1,Q1,2022-01-01,2022-03-31,2022,2022-02,2022 February,2022-Q1,Y,N,N,Y,N,N,N,N,N
20220301,2022-03-01,"March 01, 2022",1,Tuesday,Tue,2,60,9,2022-02-28,2022-03-06,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,Y,N,N,N,N,N,N
20220302,2022-03-02,"March 02, 2022",2,Wednesday,Wed,3,61,9,2022-02-28,2022-03-06,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220303,2022-03-03,"March 03, 2022",3,Thursday,Thu,4,62,9,2022-02-28,2022-03-06,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220304,2022-03-04,"March 04, 2022",4,Friday,Fri,5,63,9,2022-02-28,2022-03-06,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220305,2022-03-05,"March 05, 2022",5,Saturday,Sat,6,64,9,2022-02-28,2022-03-06,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,N,Y,N,N,N,N,N,N,N
20220306,2022-03-06,"March 06, 2022",6,Sunday,Sun,7,65,9,2022-02-28,2022-03-06,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,N,Y,N,N,N,N,N,N,N
20220307,2022-03-07,"March 07, 2022",7,Monday,Mon,1,66,10,2022-03-07,2022-03-13,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220308,2022-03-08,"March 08, 2022",8,Tuesday,Tue,2,67,10,2022-03-07,2022-03-13,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220309,2022-03-09,"March 09, 2022",9,Wednesday,Wed,3,68,10,2022-03-07,2022-03-13,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220310,2022-03-10,"March 10, 2022",10,Thursday,Thu,4,69,10,2022-03-07,2022-03-13,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220311,2022-03-11,"March 11, 2022",11,Friday,Fri,5,70,10,2022-03-07,2022-03-13,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220312,2022-03-12,"March 12, 2022",12,Saturday,Sat,6,71,10,2022-03-07,2022-03-13,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,N,Y,N,N,N,N,N,N,N
20220313,2022-03-13,"March 13, 2022",13,Sunday,Sun,7,72,10,2022-03-07,2022-03-13,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,N,Y,N,N,N,N,N,N,N
20220314,2022-03-14,"March 14, 2022",14,Monday,Mon,1,73,11,2022-03-14,2022-03-20,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220315,2022-03-15,"March 15, 2022",15,Tuesday,Tue,2,74,11,2022-03-14,2022-03-20,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220316,2022-03-16,"March 16, 2022",16,Wednesday,Wed,3,75,11,2022-03-14,2022-03-20,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220317,2022-03-17,"March 17, 2022",17,Thursday,Thu,4,76,11,2022-03-14,2022-03-20,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220318,2022-03-18,"March 18, 2022",18,Friday,Fri,5,77,11,2022-03-14,2022-03-20,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220319,2022-03-19,"March 19, 2022",19,Saturday,Sat,6,78,11,2022-03-14,2022-03-20,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,N,Y,N,N,N,N,N,N,N
20220320,2022-03-20,"March 20, 2022",20,Sunday,Sun,7,79,11,2022-03-14,2022-03-20,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,N,Y,N,N,N,N,N,N,N
20220321,2022-03-21,"March 21, 2022",21,Monday,Mon,1,80,12,2022-03-21,2022-03-27,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220322,2022-03-22,"March 22, 2022",22,Tuesday,Tue,2,81,12,2022-03-21,2022-03-27,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220323,2022-03-23,"March 23, 2022",23,Wednesday,Wed,3,82,12,2022-03-21,2022-03-27,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220324,2022-03-24,"March 24, 2022",24,Thursday,Thu,4,83,12,2022-03-21,2022-03-27,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
20220325,2022-03-25,"March 25, 2022",25,Friday,Fri,5,84,12,2022-03-21,2022-03-27,3,March,Mar,2022-03-01,2022-03-31,31,1,Q1,2022-01-01,2022-03-31,2022,2022-03,2022 March,2022-Q1,Y,N,N,N,N,N,N,N,N
